MUNI_ID|MUNI_NOMBRE|DEPA_NOMBRE|PUNTAJE_PROMEDIO|ERRORESTANDARPROMEDIO|DESVIACION|PORCENTAJE_INSUFICIENTE|PORCENTAJE_MINIMO|PORCENTAJE_SATISFACTORIO|PORCENTAJE_AVANZADO|N
41206|Colombia|Huila|303.0|1.071|52.0|13.0|46.0|34.0|8.0|120
70204|Coloso|Sucre|297.0|0.969|53.0|16.0|48.0|30.0|5.0|149
52203|Colón|Nariño|317.0|1.327|52.0|12.0|35.0|39.0|15.0|142
86219|Colón|Putumayo|317.0|0.969|52.0|9.0|40.0|42.0|10.0|93
5206|Concepción|Antioquia|326.0|1.327|49.0|3.0|42.0|42.0|12.0|66
68207|Concepción|Santander|331.0|0.765|50.0|5.0|28.0|52.0|15.0|85
5209|Concordia|Antioquia|304.0|0.663|51.0|11.0|48.0|35.0|6.0|317
47205|Concordia|Magdalena|268.0|0.816|43.0|32.0|56.0|11.0|2.0|221
27205|Condoto|Chocó|293.0|0.459|54.0|19.0|49.0|25.0|7.0|296
68209|Confines|Santander|362.0|2.449|66.0|6.0|16.0|45.0|33.0|51
52207|Consaca|Nariño|319.0|0.663|50.0|9.0|41.0|41.0|9.0|120
52210|Contadero|Nariño|340.0|0.0|53.0|5.0|33.0|42.0|20.0|64
68211|Contratación|Santander|347.0|0.0|61.0|2.0|35.0|43.0|21.0|63
54206|Convención|Norte De Santander|300.0|0.561|53.0|11.0|53.0|29.0|7.0|398
5212|Copacabana|Antioquia|333.0|0.357|57.0|8.0|33.0|37.0|22.0|1118
15212|Coper|Boyacá|281.0|1.071|49.0|20.0|54.0|27.0|0.0|56
19212|Corinto|Cauca|294.0|0.408|50.0|13.0|57.0|25.0|6.0|515
68217|Coromoro|Santander|298.0|0.612|54.0|11.0|59.0|25.0|6.0|118
70215|Corozal|Sucre|303.0|0.255|56.0|16.0|46.0|28.0|10.0|1181
15215|Corrales|Boyacá|319.0|1.071|52.0|4.0|50.0|33.0|13.0|46
25214|Cota|Cundinamarca|378.0|0.357|56.0|3.0|17.0|33.0|48.0|962
23300|Cotorra|Córdoba|302.0|0.663|49.0|14.0|49.0|28.0|9.0|285
15218|Covarachía|Boyacá|305.0|0.0|46.0|5.0|62.0|28.0|5.0|39
70221|Coveñas|Sucre|304.0|0.306|55.0|14.0|48.0|27.0|11.0|343
73217|Coyaima|Tolima|265.0|0.459|44.0|29.0|57.0|13.0|1.0|600
81220|Cravo Norte|Arauca|312.0|3.469|58.0|12.0|45.0|31.0|12.0|49
52224|Cuaspud|Nariño|314.0|2.296|52.0|8.0|45.0|38.0|9.0|124
50223|Cubarral|Meta|306.0|0.255|54.0|15.0|47.0|29.0|9.0|131
15223|Cubará|Boyacá|317.0|1.531|64.0|12.0|39.0|33.0|17.0|96
15224|Cucaita|Boyacá|309.0|1.735|56.0|8.0|49.0|35.0|8.0|72
25224|Cucunubá|Cundinamarca|326.0|1.735|62.0|9.0|38.0|32.0|21.0|136
54223|Cucutilla|Norte De Santander|320.0|0.714|54.0|9.0|45.0|32.0|15.0|139
50226|Cumaral|Meta|298.0|0.561|57.0|16.0|50.0|24.0|11.0|437
99773|Cumaribo|Vichada|260.0|0.612|41.0|37.0|52.0|10.0|1.0|745
52227|Cumbal|Nariño|310.0|0.51|48.0|9.0|48.0|34.0|9.0|502
52233|Cumbitara|Nariño|328.0|1.378|43.0|6.0|37.0|41.0|16.0|121
73226|Cunday|Tolima|300.0|0.969|56.0|15.0|52.0|25.0|8.0|156
18205|Curillo|Caquetá|289.0|0.867|51.0|19.0|53.0|25.0|3.0|142
68229|Curití|Santander|311.0|0.918|57.0|10.0|40.0|40.0|11.0|229
20228|Curumaní|Cesar|295.0|0.51|53.0|16.0|54.0|23.0|7.0|538
15226|Cuítiva|Boyacá|332.0|0.0|95.0|16.0|26.0|23.0|36.0|31
5120|Cáceres|Antioquia|291.0|0.51|55.0|17.0|56.0|21.0|7.0|798
54125|Cácota|Norte De Santander|298.0|1.633|58.0|15.0|48.0|28.0|9.0|46
27160|Cértegui|Chocó|262.0|0.663|44.0|33.0|60.0|7.0|0.0|99
15204|Cómbita|Boyacá|330.0|1.173|60.0|11.0|33.0|37.0|20.0|178
13212|Córdoba|Bolívar|288.0|0.408|49.0|20.0|53.0|21.0|6.0|321
52215|Córdoba|Nariño|304.0|1.173|50.0|12.0|48.0|35.0|6.0|225
63212|Córdoba|Quindio|304.0|2.908|62.0|15.0|46.0|31.0|9.0|81
54001|Cúcuta|Norte De Santander|320.0|0.102|59.0|10.0|42.0|32.0|17.0|12424
5234|Dabeiba|Antioquia|288.0|0.663|50.0|20.0|53.0|23.0|4.0|446
76233|Dagua|Valle Del Cauca|305.0|0.561|52.0|12.0|49.0|29.0|9.0|593
44090|Dibulla|La Guajira|279.0|0.51|51.0|23.0|56.0|18.0|4.0|603
44098|Distracción|La Guajira|287.0|0.816|45.0|18.0|54.0|28.0|1.0|204
73236|Dolores|Tolima|317.0|0.969|60.0|10.0|41.0|37.0|13.0|126
5237|Don Matías|Antioquia|300.0|0.969|55.0|12.0|53.0|26.0|10.0|321
66170|Dosquebradas|Risaralda|320.0|0.204|56.0|9.0|42.0|34.0|15.0|2827
15238|Duitama|Boyacá|350.0|0.153|59.0|5.0|28.0|36.0|31.0|2115
54239|Durania|Norte De Santander|317.0|1.276|56.0|8.0|44.0|37.0|11.0|79
5240|Ebéjico|Antioquia|306.0|0.663|54.0|12.0|44.0|35.0|8.0|171
5250|El Bagre|Antioquia|273.0|0.51|48.0|25.0|59.0|14.0|2.0|1406
47245|El Banco|Magdalena|278.0|0.306|52.0|26.0|52.0|18.0|4.0|1288
76246|El Cairo|Valle Del Cauca|297.0|1.684|57.0|13.0|54.0|25.0|8.0|79
50245|El Calvario|Meta|347.0|1.888|53.0|0.0|33.0|39.0|28.0|39
27135|El Cantón del San|Chocó|263.0|1.173|43.0|35.0|56.0|8.0|1.0|95
54245|El Carmen|Norte De Santander|315.0|0.918|60.0|10.0|42.0|36.0|12.0|220
27245|El Carmen de Atra|Chocó|329.0|0.561|65.0|8.0|39.0|34.0|19.0|117
13244|El Carmen de Bolí|Bolívar|280.0|0.306|49.0|22.0|56.0|17.0|5.0|1332
68235|El Carmen de Chuc|Santander|314.0|0.663|63.0|12.0|42.0|31.0|16.0|323
5148|El Carmen de Vibo|Antioquia|319.0|0.357|57.0|8.0|42.0|37.0|13.0|893
50251|El Castillo|Meta|297.0|0.816|56.0|14.0|50.0|29.0|7.0|162
76248|El Cerrito|Valle Del Cauca|291.0|0.51|53.0|18.0|53.0|24.0|6.0|731
52250|El Charco|Nariño|293.0|1.02|45.0|18.0|51.0|23.0|8.0|414
15244|El Cocuy|Boyacá|319.0|1.071|64.0|10.0|44.0|30.0|16.0|97
25245|El Colegio|Cundinamarca|305.0|0.561|57.0|14.0|46.0|31.0|9.0|367
20238|El Copey|Cesar|288.0|0.663|54.0|21.0|50.0|22.0|7.0|736
18247|El Doncello|Caquetá|297.0|0.765|53.0|17.0|48.0|29.0|7.0|355
50270|El Dorado|Meta|304.0|1.939|56.0|12.0|52.0|28.0|7.0|81
76250|El Dovio|Valle Del Cauca|305.0|1.327|61.0|11.0|46.0|33.0|11.0|141
15248|El Espino|Boyacá|323.0|0.0|56.0|8.0|37.0|35.0|20.0|51
68245|El Guacamayo|Santander|342.0|3.469|55.0|6.0|25.0|47.0|22.0|36
13248|El Guamo|Bolívar|259.0|0.51|50.0|40.0|46.0|13.0|1.0|140
27250|El Litoral del Sa|Chocó|254.0|0.867|41.0|38.0|55.0|6.0|1.0|354
44110|El Molino|La Guajira|297.0|2.194|58.0|26.0|33.0|31.0|10.0|102
20250|El Paso|Cesar|288.0|0.306|50.0|18.0|56.0|21.0|5.0|909
18256|El Paujil|Caquetá|302.0|0.663|54.0|15.0|49.0|30.0|6.0|288
52254|El Peñol|Nariño|307.0|0.714|53.0|13.0|42.0|38.0|8.0|88
13268|El Peñón|Bolívar|276.0|0.663|42.0|20.0|61.0|17.0|2.0|194
25258|El Peñón|Cundinamarca|321.0|0.0|54.0|8.0|38.0|41.0|13.0|63
68250|El Peñón|Santander|304.0|1.735|52.0|12.0|47.0|34.0|7.0|108
47258|El Piñon|Magdalena|281.0|0.867|58.0|26.0|51.0|19.0|5.0|325
68255|El Playón|Santander|308.0|1.684|58.0|11.0|48.0|31.0|11.0|244
95025|El Retorno|Guaviare|292.0|0.918|48.0|16.0|55.0|23.0|6.0|219
47268|El Retén|Magdalena|284.0|0.765|49.0|21.0|53.0|23.0|3.0|399
70233|El Roble|Sucre|291.0|0.51|56.0|19.0|48.0|26.0|6.0|171
25260|El Rosal|Cundinamarca|332.0|0.612|59.0|5.0|36.0|40.0|19.0|394
52256|El Rosario|Nariño|307.0|1.888|51.0|15.0|35.0|43.0|8.0|101
5697|El Santuario|Antioquia|301.0|0.51|58.0|17.0|45.0|28.0|10.0|618
52258|El Tablón de Góme|Nariño|322.0|0.51|45.0|7.0|42.0|40.0|11.0|248
19256|El Tambo|Cauca|301.0|0.51|49.0|13.0|53.0|27.0|7.0|814
52260|El Tambo|Nariño|317.0|0.918|48.0|9.0|39.0|41.0|12.0|211
54250|El Tarra|Norte De Santander|276.0|0.612|47.0|24.0|55.0|19.0|2.0|443
54261|El Zulia|Norte De Santander|295.0|0.51|53.0|18.0|52.0|22.0|9.0|534
76243|El águila|Valle Del Cauca|294.0|1.071|60.0|20.0|48.0|23.0|9.0|172
41244|Elías|Huila|299.0|1.122|60.0|16.0|49.0|25.0|10.0|69
68264|Encino|Santander|286.0|0.408|56.0|27.0|44.0|22.0|7.0|45
68266|Enciso|Santander|348.0|0.0|72.0|5.0|33.0|26.0|35.0|57
5264|Entrerrios|Antioquia|325.0|1.071|54.0|6.0|39.0|38.0|17.0|174
5266|Envigado|Antioquia|347.0|0.306|61.0|6.0|31.0|33.0|31.0|2020
73268|Espinal|Tolima|298.0|0.357|56.0|17.0|50.0|25.0|9.0|1189
25269|Facatativá|Cundinamarca|334.0|0.204|57.0|6.0|35.0|37.0|22.0|2252
73270|Falan|Tolima|307.0|1.122|54.0|11.0|48.0|33.0|8.0|168
17272|Filadelfia|Caldas|299.0|1.582|62.0|21.0|47.0|20.0|12.0|148
63272|Filandia|Quindio|315.0|0.918|62.0|11.0|47.0|27.0|15.0|181
15272|Firavitoba|Boyacá|325.0|0.0|59.0|9.0|34.0|44.0|13.0|82
73275|Flandes|Tolima|284.0|0.714|48.0|20.0|56.0|21.0|3.0|384
18001|Florencia|Caquetá|307.0|0.255|53.0|12.0|50.0|28.0|10.0|3167
19290|Florencia|Cauca|312.0|0.714|51.0|8.0|54.0|26.0|12.0|107
15276|Floresta|Boyacá|298.0|0.0|63.0|15.0|54.0|17.0|15.0|48
76275|Florida|Valle Del Cauca|306.0|0.357|55.0|15.0|48.0|23.0|14.0|906
68276|Floridablanca|Santander|341.0|0.204|60.0|6.0|32.0|35.0|27.0|3727
68271|Florián|Santander|331.0|1.378|61.0|7.0|31.0|42.0|19.0|109
25279|Fomeque|Cundinamarca|330.0|0.816|58.0|4.0|39.0|40.0|16.0|207
44279|Fonseca|La Guajira|296.0|0.408|48.0|14.0|55.0|25.0|6.0|838
81300|Fortul|Arauca|307.0|0.663|57.0|13.0|44.0|31.0|12.0|471
25281|Fosca|Cundinamarca|293.0|1.48|57.0|22.0|43.0|31.0|4.0|100
52520|Francisco Pizarro|Nariño|268.0|1.276|48.0|32.0|53.0|13.0|3.0|160
5282|Fredonia|Antioquia|312.0|1.071|55.0|10.0|48.0|33.0|10.0|274
73283|Fresno|Tolima|314.0|0.51|55.0|10.0|43.0|35.0|11.0|576
5284|Frontino|Antioquia|295.0|0.765|47.0|20.0|46.0|28.0|6.0|382
50287|Fuente de Oro|Meta|307.0|1.071|57.0|13.0|48.0|30.0|9.0|242
47288|Fundación|Magdalena|299.0|0.255|52.0|16.0|50.0|25.0|9.0|1456
52287|Funes|Nariño|308.0|1.684|54.0|13.0|46.0|32.0|9.0|85
25286|Funza|Cundinamarca|333.0|0.204|60.0|8.0|36.0|34.0|22.0|1655
25290|Fusagasugá|Cundinamarca|320.0|0.306|59.0|12.0|38.0|33.0|17.0|2060
25288|Fúquene|Cundinamarca|316.0|0.918|52.0|8.0|44.0|37.0|12.0|128
25293|Gachala|Cundinamarca|295.0|0.0|58.0|16.0|54.0|21.0|9.0|57
25295|Gachancipá|Cundinamarca|304.0|0.663|55.0|13.0|53.0|22.0|12.0|246
15293|Gachantivá|Boyacá|312.0|2.449|55.0|7.0|51.0|33.0|9.0|45
25297|Gachetá|Cundinamarca|309.0|1.224|61.0|14.0|48.0|27.0|12.0|130
8296|Galapa|Atlántico|294.0|0.561|56.0|18.0|52.0|22.0|8.0|807
70235|Galeras|Sucre|287.0|0.561|53.0|20.0|54.0|21.0|5.0|366
68296|Galán|Santander|310.0|0.0|70.0|19.0|41.0|27.0|14.0|37
20295|Gamarra|Cesar|286.0|0.918|50.0|21.0|53.0|21.0|6.0|234
68298|Gambita|Santander|304.0|1.071|57.0|15.0|49.0|24.0|12.0|78
15296|Gameza|Boyacá|322.0|0.459|58.0|8.0|44.0|33.0|16.0|92
15299|Garagoa|Boyacá|340.0|0.51|65.0|7.0|31.0|38.0|24.0|245
41298|Garzón|Huila|311.0|0.306|53.0|9.0|48.0|32.0|11.0|1413
41306|Gigante|Huila|304.0|0.51|57.0|13.0|51.0|27.0|10.0|497
76306|Ginebra|Valle Del Cauca|327.0|0.765|54.0|8.0|36.0|41.0|16.0|321
5306|Giraldo|Antioquia|309.0|1.684|55.0|10.0|47.0|34.0|10.0|101
25307|Girardot|Cundinamarca|307.0|0.255|55.0|14.0|45.0|29.0|12.0|1473
5308|Girardota|Antioquia|325.0|0.663|60.0|9.0|39.0|35.0|17.0|660
68307|Girón|Santander|322.0|0.204|58.0|9.0|40.0|34.0|17.0|2406
20310|González|Cesar|320.0|0.816|52.0|13.0|42.0|25.0|21.0|106
54313|Gramalote|Norte De Santander|315.0|3.827|52.0|7.0|48.0|38.0|7.0|60
5313|Granada|Antioquia|321.0|0.0|60.0|9.0|39.0|38.0|14.0|176
25312|Granada|Cundinamarca|317.0|0.765|61.0|11.0|40.0|38.0|12.0|172
50313|Granada|Meta|313.0|0.357|56.0|10.0|47.0|31.0|12.0|1345
68318|Guaca|Santander|299.0|0.0|51.0|12.0|54.0|27.0|7.0|100
15317|Guacamayas|Boyacá|364.0|1.684|53.0|0.0|15.0|63.0|22.0|27
76318|Guacarí|Valle Del Cauca|296.0|0.612|50.0|17.0|50.0|26.0|8.0|467
19300|Guachené|Cauca|288.0|0.816|51.0|21.0|53.0|17.0|8.0|339
25317|Guachetá|Cundinamarca|306.0|0.357|59.0|15.0|40.0|36.0|10.0|155
52317|Guachucal|Nariño|326.0|0.612|51.0|9.0|33.0|42.0|15.0|245
5315|Guadalupe|Antioquia|300.0|1.429|52.0|12.0|52.0|31.0|5.0|93
41319|Guadalupe|Huila|310.0|0.51|58.0|11.0|48.0|31.0|10.0|395
68320|Guadalupe|Santander|348.0|1.327|64.0|6.0|30.0|33.0|32.0|73
25320|Guaduas|Cundinamarca|315.0|0.867|62.0|15.0|39.0|31.0|15.0|401
52320|Guaitarilla|Nariño|341.0|0.459|52.0|7.0|26.0|45.0|22.0|134
52323|Gualmatán|Nariño|337.0|0.765|48.0|3.0|34.0|46.0|17.0|105
47318|Guamal|Magdalena|286.0|0.408|53.0|21.0|52.0|23.0|4.0|643
50318|Guamal|Meta|317.0|1.224|54.0|8.0|46.0|31.0|15.0|249
73319|Guamo|Tolima|291.0|0.561|55.0|18.0|52.0|24.0|6.0|504
19318|Guapi|Cauca|273.0|0.765|47.0|27.0|55.0|15.0|3.0|574
68322|Guapotá|Santander|337.0|1.939|48.0|3.0|26.0|59.0|13.0|39
70265|Guaranda|Sucre|269.0|0.867|46.0|29.0|52.0|18.0|1.0|368
5318|Guarne|Antioquia|327.0|0.612|64.0|9.0|38.0|34.0|18.0|546
25322|Guasca|Cundinamarca|315.0|0.459|54.0|11.0|42.0|33.0|14.0|273
5321|Guatape|Antioquia|330.0|0.867|61.0|4.0|36.0|40.0|20.0|97
25324|Guataquí|Cundinamarca|304.0|0.714|53.0|9.0|56.0|24.0|11.0|45
25326|Guatavita|Cundinamarca|333.0|0.0|62.0|3.0|44.0|34.0|18.0|93
15322|Guateque|Boyacá|299.0|0.459|57.0|18.0|45.0|27.0|10.0|179
68324|Guavatá|Santander|339.0|0.0|60.0|6.0|33.0|35.0|27.0|49
25328|Guayabal de Siqui|Cundinamarca|305.0|1.122|43.0|12.0|45.0|38.0|5.0|60
25335|Guayabetal|Cundinamarca|304.0|0.0|52.0|10.0|53.0|32.0|6.0|123
15325|Guayatá|Boyacá|307.0|0.0|52.0|9.0|52.0|31.0|8.0|65
25339|Gutiérrez|Cundinamarca|295.0|0.0|51.0|10.0|64.0|19.0|7.0|58
66318|Guática|Risaralda|310.0|1.276|55.0|10.0|48.0|34.0|9.0|196
63302|Génova|Quindio|310.0|0.408|57.0|10.0|48.0|33.0|9.0|121
5310|Gómez Plata|Antioquia|315.0|0.918|58.0|10.0|46.0|30.0|14.0|132
68327|Güepsa|Santander|298.0|0.0|58.0|17.0|49.0|25.0|9.0|77
15332|Güicán|Boyacá|309.0|1.378|61.0|13.0|41.0|36.0|11.0|76
54344|Hacarí|Norte De Santander|309.0|0.408|43.0|7.0|54.0|34.0|6.0|256
13300|Hatillo de Loba|Bolívar|265.0|0.714|45.0|31.0|56.0|12.0|0.0|250
68344|Hato|Santander|344.0|1.582|63.0|2.0|37.0|41.0|20.0|49
85125|Hato Corozal|Casanare|286.0|1.02|50.0|21.0|56.0|19.0|5.0|254
44378|Hato Nuevo|La Guajira|277.0|0.51|47.0|25.0|54.0|17.0|4.0|343
5347|Heliconia|Antioquia|297.0|1.173|56.0|18.0|50.0|27.0|5.0|100
54347|Herrán|Norte De Santander|370.0|0.204|58.0|3.0|11.0|50.0|37.0|38
73347|Herveo|Tolima|315.0|1.173|56.0|9.0|48.0|31.0|12.0|131
5353|Hispania|Antioquia|330.0|1.224|54.0|2.0|38.0|49.0|12.0|96
41349|Hobo|Huila|269.0|1.122|54.0|31.0|53.0|12.0|4.0|160
73349|Honda|Tolima|312.0|1.122|57.0|12.0|44.0|29.0|14.0|324
73001|Ibagué|Tolima|327.0|0.102|58.0|9.0|39.0|33.0|20.0|8439
73352|Icononzo|Tolima|327.0|1.02|56.0|8.0|36.0|37.0|20.0|194
52352|Iles|Nariño|307.0|0.969|47.0|9.0|54.0|29.0|9.0|114
52354|Imués|Nariño|304.0|1.582|48.0|14.0|39.0|42.0|5.0|85
19355|Inzá|Cauca|287.0|0.561|50.0|18.0|59.0|17.0|6.0|595
94001|Inírida|Guainía|279.0|0.459|49.0|23.0|57.0|17.0|3.0|537
52356|Ipiales|Nariño|320.0|0.204|54.0|9.0|42.0|33.0|15.0|2243
41357|Iquira|Huila|298.0|0.867|50.0|13.0|53.0|28.0|5.0|225
41359|Isnos|Huila|301.0|0.561|54.0|16.0|48.0|28.0|8.0|466
27361|Istmina|Chocó|275.0|0.357|49.0|27.0|52.0|18.0|3.0|718
5360|Itagüí|Antioquia|322.0|0.255|58.0|11.0|39.0|31.0|19.0|3103
5361|Ituango|Antioquia|299.0|0.816|55.0|13.0|51.0|28.0|8.0|267
15362|Iza|Boyacá|336.0|2.449|55.0|0.0|46.0|36.0|18.0|22
19364|Jambaló|Cauca|279.0|0.561|45.0|19.0|63.0|15.0|2.0|381
76364|Jamundí|Valle Del Cauca|302.0|0.306|55.0|15.0|48.0|28.0|9.0|1784
5364|Jardín|Antioquia|315.0|0.918|53.0|9.0|46.0|33.0|12.0|246
15367|Jenesano|Boyacá|328.0|1.02|65.0|8.0|41.0|30.0|21.0|122
5368|Jericó|Antioquia|313.0|1.378|56.0|11.0|44.0|34.0|12.0|173
15368|Jericó|Boyacá|279.0|1.122|56.0|21.0|56.0|21.0|3.0|68
25368|Jerusalén|Cundinamarca|303.0|0.0|59.0|21.0|42.0|24.0|12.0|33
68368|Jesús María|Santander|350.0|1.327|56.0|0.0|33.0|38.0|29.0|48
68370|Jordán|Santander|314.0|0.0|59.0|7.0|44.0|33.0|15.0|27
8372|Juan de Acosta|Atlántico|284.0|0.357|49.0|21.0|53.0|22.0|4.0|281
25372|Junín|Cundinamarca|315.0|1.02|57.0|9.0|41.0|39.0|11.0|75
27372|Juradó|Chocó|260.0|2.041|42.0|33.0|56.0|9.0|1.0|75
23350|La Apartada|Córdoba|281.0|1.122|51.0|22.0|57.0|17.0|4.0|253
41378|La Argentina|Huila|316.0|0.612|56.0|9.0|45.0|35.0|11.0|282
68377|La Belleza|Santander|300.0|0.816|56.0|10.0|57.0|24.0|9.0|129
25377|La Calera|Cundinamarca|353.0|0.357|54.0|6.0|27.0|34.0|34.0|526
15380|La Capilla|Boyacá|349.0|2.602|60.0|2.0|26.0|43.0|29.0|42
5376|La Ceja|Antioquia|335.0|0.306|56.0|5.0|35.0|38.0|21.0|852
66383|La Celia|Risaralda|304.0|1.429|61.0|18.0|43.0|28.0|10.0|106
91405|La Chorrera|Amazonas|278.0|0.918|45.0|19.0|64.0|14.0|3.0|59
52378|La Cruz|Nariño|322.0|0.765|46.0|7.0|41.0|37.0|15.0|249
76377|La Cumbre|Valle Del Cauca|305.0|1.122|54.0|11.0|52.0|31.0|7.0|186
17380|La Dorada|Caldas|311.0|0.408|55.0|12.0|45.0|32.0|12.0|1136
54385|La Esperanza|Norte De Santander|296.0|0.561|50.0|18.0|48.0|29.0|5.0|269
5380|La Estrella|Antioquia|330.0|0.408|61.0|9.0|38.0|30.0|23.0|1027
52381|La Florida|Nariño|329.0|1.122|47.0|5.0|39.0|41.0|16.0|110
20383|La Gloria|Cesar|296.0|0.561|57.0|17.0|52.0|22.0|9.0|304
20400|La Jagua de Ibiri|Cesar|301.0|0.306|56.0|15.0|51.0|26.0|8.0|887
44420|La Jagua del Pila|La Guajira|280.0|3.163|55.0|22.0|55.0|20.0|4.0|55
50350|La Macarena|Meta|298.0|0.867|51.0|12.0|61.0|23.0|5.0|347
17388|La Merced|Caldas|305.0|1.071|58.0|11.0|50.0|29.0|10.0|100
25386|La Mesa|Cundinamarca|340.0|0.459|59.0|6.0|33.0|34.0|28.0|472
18410|La Montañita|Caquetá|289.0|0.765|48.0|18.0|52.0|25.0|5.0|349
